SampleID	latitude_deg	longitude_deg
550.L2S293.s.2.sequence	40.015	-105.271
550.L2S294.s.2.sequence	40.015	-105.271
550.L2S295.s.2.sequence	40.015	-105.271
550.L2S296.s.2.sequence	40.015	-105.271
550.L2S297.s.2.sequence	40.015	-105.271
550.L2S298.s.2.sequence	40.015	-105.271
550.L2S299.s.2.sequence	40.015	-105.271
550.L2S3.s.2.sequence	40.015	-105.271
550.L2S30.s.2.sequence	40.015	-105.271
550.L2S300.s.2.sequence	40.015	-105.271
550.L2S301.s.2.sequence	40.015	-105.271
550.L2S302.s.2.sequence	40.015	-105.271
550.L2S303.s.2.sequence	40.015	-105.271
550.L2S304.s.2.sequence	40.015	-105.271
550.L2S305.s.2.sequence	40.015	-105.271
550.L2S306.s.2.sequence	40.015	-105.271
550.L2S307.s.2.sequence	40.015	-105.271
550.L2S308.s.2.sequence	40.015	-105.271
550.L2S309.s.2.sequence	40.015	-105.271
550.L2S31.s.2.sequence	40.015	-105.271
550.L2S310.s.2.sequence	40.015	-105.271
550.L2S311.s.2.sequence	40.015	-105.271
550.L2S312.s.2.sequence	40.015	-105.271
550.L2S313.s.2.sequence	40.015	-105.271
550.L2S314.s.2.sequence	40.015	-105.271
550.L2S315.s.2.sequence	40.015	-105.271
550.L2S316.s.2.sequence	40.015	-105.271
550.L2S317.s.2.sequence	40.015	-105.271
550.L2S318.s.2.sequence	40.015	-105.271
550.L2S319.s.2.sequence	40.015	-105.271
550.L2S32.s.2.sequence	40.015	-105.271
550.L2S320.s.2.sequence	40.015	-105.271
550.L2S321.s.2.sequence	40.015	-105.271
550.L2S322.s.2.sequence	40.015	-105.271
550.L2S323.s.2.sequence	40.015	-105.271
550.L2S324.s.2.sequence	40.015	-105.271
550.L2S325.s.2.sequence	40.015	-105.271
550.L2S326.s.2.sequence	40.015	-105.271
550.L2S327.s.2.sequence	40.015	-105.271
550.L2S328.s.2.sequence	40.015	-105.271
550.L2S329.s.2.sequence	40.015	-105.271
550.L2S33.s.2.sequence	40.015	-105.271
550.L2S330.s.2.sequence	40.015	-105.271
550.L2S331.s.2.sequence	40.015	-105.271
550.L2S332.s.2.sequence	40.015	-105.271
550.L2S333.s.2.sequence	40.015	-105.271
550.L2S334.s.2.sequence	40.015	-105.271
550.L2S335.s.2.sequence	40.015	-105.271
550.L2S336.s.2.sequence	40.015	-105.271
550.L2S337.s.2.sequence	40.015	-105.271
550.L2S338.s.2.sequence	40.015	-105.271
550.L2S339.s.2.sequence	40.015	-105.271
550.L2S34.s.2.sequence	40.015	-105.271
550.L2S340.s.2.sequence	40.015	-105.271
550.L2S341.s.2.sequence	40.015	-105.271
550.L2S342.s.2.sequence	40.015	-105.271
550.L2S343.s.2.sequence	40.015	-105.271
550.L2S344.s.2.sequence	40.015	-105.271
550.L2S345.s.2.sequence	40.015	-105.271
550.L2S346.s.2.sequence	40.015	-105.271
550.L2S347.s.2.sequence	40.015	-105.271
550.L2S348.s.2.sequence	40.015	-105.271
550.L2S349.s.2.sequence	40.015	-105.271
550.L2S35.s.2.sequence	40.015	-105.271
550.L2S350.s.2.sequence	40.015	-105.271
550.L2S351.s.2.sequence	40.015	-105.271
550.L2S352.s.2.sequence	40.015	-105.271
550.L2S353.s.2.sequence	40.015	-105.271
550.L2S354.s.2.sequence	40.015	-105.271
550.L2S355.s.2.sequence	40.015	-105.271
550.L2S356.s.2.sequence	40.015	-105.271
550.L2S357.s.2.sequence	40.015	-105.271
550.L2S358.s.2.sequence	40.015	-105.271
550.L2S359.s.2.sequence	40.015	-105.271
550.L2S36.s.2.sequence	40.015	-105.271
550.L2S360.s.2.sequence	40.015	-105.271
550.L2S361.s.2.sequence	40.015	-105.271
550.L2S362.s.2.sequence	40.015	-105.271
550.L2S363.s.2.sequence	40.015	-105.271
550.L2S364.s.2.sequence	40.015	-105.271
550.L2S365.s.2.sequence	40.015	-105.271
550.L2S366.s.2.sequence	40.015	-105.271
550.L2S367.s.2.sequence	40.015	-105.271
550.L2S368.s.2.sequence	40.015	-105.271
550.L2S369.s.2.sequence	40.015	-105.271
550.L2S370.s.2.sequence	40.015	-105.271
550.L2S371.s.2.sequence	40.015	-105.271
550.L2S372.s.2.sequence	40.015	-105.271
550.L2S373.s.2.sequence	40.015	-105.271
550.L2S374.s.2.sequence	40.015	-105.271
550.L2S376.s.2.sequence	40.015	-105.271
550.L2S377.s.2.sequence	40.015	-105.271
550.L2S378.s.2.sequence	40.015	-105.271
550.L2S379.s.2.sequence	40.015	-105.271
550.L2S38.s.2.sequence	40.015	-105.271
550.L2S380.s.2.sequence	40.015	-105.271
550.L2S381.s.2.sequence	40.015	-105.271
550.L2S382.s.2.sequence	40.015	-105.271
550.L2S383.s.2.sequence	40.015	-105.271
550.L2S39.s.2.sequence	40.015	-105.271
550.L2S4.s.2.sequence	40.015	-105.271
550.L2S40.s.2.sequence	40.015	-105.271
550.L2S41.s.2.sequence	40.015	-105.271
550.L2S42.s.2.sequence	40.015	-105.271
550.L2S43.s.2.sequence	40.015	-105.271
550.L2S44.s.2.sequence	40.015	-105.271
550.L2S45.s.2.sequence	40.015	-105.271
550.L2S46.s.2.sequence	40.015	-105.271
550.L2S47.s.2.sequence	40.015	-105.271
550.L2S48.s.2.sequence	40.015	-105.271
550.L2S49.s.2.sequence	40.015	-105.271
550.L2S5.s.2.sequence	40.015	-105.271
550.L2S50.s.2.sequence	40.015	-105.271
550.L2S51.s.2.sequence	40.015	-105.271
550.L2S52.s.2.sequence	40.015	-105.271
550.L2S53.s.2.sequence	40.015	-105.271
550.L2S54.s.2.sequence	40.015	-105.271
550.L2S55.s.2.sequence	40.015	-105.271
550.L2S56.s.2.sequence	40.015	-105.271
550.L2S57.s.2.sequence	40.015	-105.271
550.L2S58.s.2.sequence	40.015	-105.271
550.L2S59.s.2.sequence	40.015	-105.271
550.L2S6.s.2.sequence	40.015	-105.271
550.L2S60.s.2.sequence	40.015	-105.271
550.L2S61.s.2.sequence	40.015	-105.271
550.L2S62.s.2.sequence	40.015	-105.271
550.L2S63.s.2.sequence	40.015	-105.271
550.L2S64.s.2.sequence	40.015	-105.271
550.L2S65.s.2.sequence	40.015	-105.271
550.L2S66.s.2.sequence	40.015	-105.271
550.L2S67.s.2.sequence	40.015	-105.271
550.L2S68.s.2.sequence	40.015	-105.271
550.L2S69.s.2.sequence	40.015	-105.271
550.L2S7.s.2.sequence	40.015	-105.271
550.L2S70.s.2.sequence	40.015	-105.271
550.L2S71.s.2.sequence	40.015	-105.271
550.L2S72.s.2.sequence	40.015	-105.271
550.L2S73.s.2.sequence	40.015	-105.271
550.L2S74.s.2.sequence	40.015	-105.271
550.L2S75.s.2.sequence	40.015	-105.271
550.L2S76.s.2.sequence	40.015	-105.271
550.L2S77.s.2.sequence	40.015	-105.271
550.L2S78.s.2.sequence	40.015	-105.271
550.L2S8.s.2.sequence	40.015	-105.271
550.L2S81.s.2.sequence	40.015	-105.271
550.L2S82.s.2.sequence	40.015	-105.271
550.L2S83.s.2.sequence	40.015	-105.271
550.L2S84.s.2.sequence	40.015	-105.271
550.L2S86.s.2.sequence	40.015	-105.271
550.L2S87.s.2.sequence	40.015	-105.271
550.L2S88.s.2.sequence	40.015	-105.271
550.L2S89.s.2.sequence	40.015	-105.271
550.L2S9.s.2.sequence	40.015	-105.271
550.L2S90.s.2.sequence	40.015	-105.271
550.L2S91.s.2.sequence	40.015	-105.271
550.L2S92.s.2.sequence	40.015	-105.271
550.L2S93.s.2.sequence	40.015	-105.271
550.L2S94.s.2.sequence	40.015	-105.271
550.L2S95.s.2.sequence	40.015	-105.271
550.L2S97.s.2.sequence	40.015	-105.271
550.L2S98.s.2.sequence	40.015	-105.271
550.L2S99.s.2.sequence	40.015	-105.271
550.L3S1.s.3.sequence	40.015	-105.271
550.L3S10.s.3.sequence	40.015	-105.271
550.L3S100.s.3.sequence	40.015	-105.271
550.L3S101.s.3.sequence	40.015	-105.271
550.L3S102.s.3.sequence	40.015	-105.271
550.L3S103.s.3.sequence	40.015	-105.271
550.L3S104.s.3.sequence	40.015	-105.271
550.L3S105.s.3.sequence	40.015	-105.271
550.L3S106.s.3.sequence	40.015	-105.271
550.L3S107.s.3.sequence	40.015	-105.271
550.L3S108.s.3.sequence	40.015	-105.271
550.L3S109.s.3.sequence	40.015	-105.271
550.L3S11.s.3.sequence	40.015	-105.271
550.L3S110.s.3.sequence	40.015	-105.271
550.L3S111.s.3.sequence	40.015	-105.271
550.L3S112.s.3.sequence	40.015	-105.271
550.L3S113.s.3.sequence	40.015	-105.271
550.L3S114.s.3.sequence	40.015	-105.271
550.L3S115.s.3.sequence	40.015	-105.271
550.L3S116.s.3.sequence	40.015	-105.271
550.L3S117.s.3.sequence	40.015	-105.271
550.L3S118.s.3.sequence	40.015	-105.271
550.L3S119.s.3.sequence	40.015	-105.271
550.L3S12.s.3.sequence	40.015	-105.271
550.L3S120.s.3.sequence	40.015	-105.271
550.L3S121.s.3.sequence	40.015	-105.271
550.L3S122.s.3.sequence	40.015	-105.271
550.L3S123.s.3.sequence	40.015	-105.271
550.L3S124.s.3.sequence	40.015	-105.271
550.L3S125.s.3.sequence	40.015	-105.271
550.L3S126.s.3.sequence	40.015	-105.271
550.L3S127.s.3.sequence	40.015	-105.271
550.L3S128.s.3.sequence	40.015	-105.271
550.L3S129.s.3.sequence	40.015	-105.271
550.L3S13.s.3.sequence	40.015	-105.271
550.L3S130.s.3.sequence	40.015	-105.271
550.L3S131.s.3.sequence	40.015	-105.271
550.L3S132.s.3.sequence	40.015	-105.271
550.L3S133.s.3.sequence	40.015	-105.271
550.L3S134.s.3.sequence	40.015	-105.271
550.L3S135.s.3.sequence	40.015	-105.271
550.L3S136.s.3.sequence	40.015	-105.271
550.L3S137.s.3.sequence	40.015	-105.271
550.L3S138.s.3.sequence	40.015	-105.271
550.L3S139.s.3.sequence	40.015	-105.271
550.L3S14.s.3.sequence	40.015	-105.271
550.L3S140.s.3.sequence	40.015	-105.271
550.L3S142.s.3.sequence	40.015	-105.271
550.L3S143.s.3.sequence	40.015	-105.271
550.L3S145.s.3.sequence	40.015	-105.271
550.L3S146.s.3.sequence	40.015	-105.271
550.L3S147.s.3.sequence	40.015	-105.271
550.L3S148.s.3.sequence	40.015	-105.271
550.L3S149.s.3.sequence	40.015	-105.271
550.L3S15.s.3.sequence	40.015	-105.271
550.L3S151.s.3.sequence	40.015	-105.271
550.L3S153.s.3.sequence	40.015	-105.271
550.L3S154.s.3.sequence	40.015	-105.271
550.L3S155.s.3.sequence	40.015	-105.271
550.L3S158.s.3.sequence	40.015	-105.271
550.L3S159.s.3.sequence	40.015	-105.271
550.L3S16.s.3.sequence	40.015	-105.271
550.L3S161.s.3.sequence	40.015	-105.271
550.L3S162.s.3.sequence	40.015	-105.271
550.L3S163.s.3.sequence	40.015	-105.271
550.L3S164.s.3.sequence	40.015	-105.271
550.L3S165.s.3.sequence	40.015	-105.271
550.L3S166.s.3.sequence	40.015	-105.271
550.L3S167.s.3.sequence	40.015	-105.271
550.L3S17.s.3.sequence	40.015	-105.271
550.L3S170.s.3.sequence	40.015	-105.271
550.L3S171.s.3.sequence	40.015	-105.271
550.L3S172.s.3.sequence	40.015	-105.271
550.L3S173.s.3.sequence	40.015	-105.271
550.L3S174.s.3.sequence	40.015	-105.271
550.L3S175.s.3.sequence	40.015	-105.271
550.L3S176.s.3.sequence	40.015	-105.271
550.L3S177.s.3.sequence	40.015	-105.271
550.L3S178.s.3.sequence	40.015	-105.271
550.L3S179.s.3.sequence	40.015	-105.271
550.L3S18.s.3.sequence	40.015	-105.271
550.L3S183.s.3.sequence	40.015	-105.271
550.L3S185.s.3.sequence	40.015	-105.271
550.L3S186.s.3.sequence	40.015	-105.271
550.L3S187.s.3.sequence	40.015	-105.271
550.L3S188.s.3.sequence	40.015	-105.271
550.L3S19.s.3.sequence	40.015	-105.271
550.L3S190.s.3.sequence	40.015	-105.271
550.L3S191.s.3.sequence	40.015	-105.271
550.L3S193.s.3.sequence	40.015	-105.271
550.L3S194.s.3.sequence	40.015	-105.271
550.L3S195.s.3.sequence	40.015	-105.271
550.L3S196.s.3.sequence	40.015	-105.271
550.L3S197.s.3.sequence	40.015	-105.271
550.L3S198.s.3.sequence	40.015	-105.271
550.L3S199.s.3.sequence	40.015	-105.271
550.L3S2.s.3.sequence	40.015	-105.271
550.L3S20.s.3.sequence	40.015	-105.271
550.L3S200.s.3.sequence	40.015	-105.271
550.L3S201.s.3.sequence	40.015	-105.271
550.L3S202.s.3.sequence	40.015	-105.271
550.L3S203.s.3.sequence	40.015	-105.271
550.L3S204.s.3.sequence	40.015	-105.271
550.L3S205.s.3.sequence	40.015	-105.271
550.L3S206.s.3.sequence	40.015	-105.271
550.L3S207.s.3.sequence	40.015	-105.271
550.L3S208.s.3.sequence	40.015	-105.271
550.L3S209.s.3.sequence	40.015	-105.271
550.L3S21.s.3.sequence	40.015	-105.271
550.L3S210.s.3.sequence	40.015	-105.271
550.L3S211.s.3.sequence	40.015	-105.271
550.L3S212.s.3.sequence	40.015	-105.271
550.L3S213.s.3.sequence	40.015	-105.271
550.L3S214.s.3.sequence	40.015	-105.271
550.L3S215.s.3.sequence	40.015	-105.271
550.L3S216.s.3.sequence	40.015	-105.271
550.L3S217.s.3.sequence	40.015	-105.271
550.L3S218.s.3.sequence	40.015	-105.271
550.L3S219.s.3.sequence	40.015	-105.271
550.L3S22.s.3.sequence	40.015	-105.271
550.L3S220.s.3.sequence	40.015	-105.271
550.L3S221.s.3.sequence	40.015	-105.271
550.L3S222.s.3.sequence	40.015	-105.271
550.L3S223.s.3.sequence	40.015	-105.271
550.L3S224.s.3.sequence	40.015	-105.271
550.L3S225.s.3.sequence	40.015	-105.271
550.L3S226.s.3.sequence	40.015	-105.271
550.L3S227.s.3.sequence	40.015	-105.271
550.L3S228.s.3.sequence	40.015	-105.271
550.L3S229.s.3.sequence	40.015	-105.271
550.L3S23.s.3.sequence	40.015	-105.271
550.L3S230.s.3.sequence	40.015	-105.271
550.L3S231.s.3.sequence	40.015	-105.271
550.L3S232.s.3.sequence	40.015	-105.271
550.L3S233.s.3.sequence	40.015	-105.271
550.L3S234.s.3.sequence	40.015	-105.271
550.L3S235.s.3.sequence	40.015	-105.271
550.L3S236.s.3.sequence	40.015	-105.271
550.L3S237.s.3.sequence	40.015	-105.271
550.L3S238.s.3.sequence	40.015	-105.271
550.L3S239.s.3.sequence	40.015	-105.271
550.L3S24.s.3.sequence	40.015	-105.271
550.L3S240.s.3.sequence	40.015	-105.271
550.L3S241.s.3.sequence	40.015	-105.271
550.L3S242.s.3.sequence	40.015	-105.271
550.L3S243.s.3.sequence	40.015	-105.271
550.L3S244.s.3.sequence	40.015	-105.271
550.L3S245.s.3.sequence	40.015	-105.271
550.L3S246.s.3.sequence	40.015	-105.271
550.L3S247.s.3.sequence	40.015	-105.271
550.L3S248.s.3.sequence	40.015	-105.271
550.L3S249.s.3.sequence	40.015	-105.271
550.L3S25.s.3.sequence	40.015	-105.271
550.L3S250.s.3.sequence	40.015	-105.271
550.L3S251.s.3.sequence	40.015	-105.271
550.L3S252.s.3.sequence	40.015	-105.271
550.L3S253.s.3.sequence	40.015	-105.271
550.L3S254.s.3.sequence	40.015	-105.271
550.L3S255.s.3.sequence	40.015	-105.271
550.L3S256.s.3.sequence	40.015	-105.271
550.L3S257.s.3.sequence	40.015	-105.271
550.L3S258.s.3.sequence	40.015	-105.271
550.L3S259.s.3.sequence	40.015	-105.271
550.L3S26.s.3.sequence	40.015	-105.271
550.L3S260.s.3.sequence	40.015	-105.271
550.L3S261.s.3.sequence	40.015	-105.271
550.L3S262.s.3.sequence	40.015	-105.271
550.L3S263.s.3.sequence	40.015	-105.271
550.L3S264.s.3.sequence	40.015	-105.271
550.L3S265.s.3.sequence	40.015	-105.271
550.L3S266.s.3.sequence	40.015	-105.271
550.L3S267.s.3.sequence	40.015	-105.271
550.L3S268.s.3.sequence	40.015	-105.271
550.L3S269.s.3.sequence	40.015	-105.271
550.L3S27.s.3.sequence	40.015	-105.271
550.L3S270.s.3.sequence	40.015	-105.271
550.L3S271.s.3.sequence	40.015	-105.271
550.L3S272.s.3.sequence	40.015	-105.271
550.L3S274.s.3.sequence	40.015	-105.271
550.L3S275.s.3.sequence	40.015	-105.271
550.L3S276.s.3.sequence	40.015	-105.271
550.L3S277.s.3.sequence	40.015	-105.271
550.L3S278.s.3.sequence	40.015	-105.271
550.L3S279.s.3.sequence	40.015	-105.271
550.L3S28.s.3.sequence	40.015	-105.271
550.L3S280.s.3.sequence	40.015	-105.271
550.L3S281.s.3.sequence	40.015	-105.271
550.L3S282.s.3.sequence	40.015	-105.271
550.L3S283.s.3.sequence	40.015	-105.271
550.L3S284.s.3.sequence	40.015	-105.271
550.L3S285.s.3.sequence	40.015	-105.271
550.L3S286.s.3.sequence	40.015	-105.271
550.L3S287.s.3.sequence	40.015	-105.271
550.L3S289.s.3.sequence	40.015	-105.271
550.L3S29.s.3.sequence	40.015	-105.271
550.L3S290.s.3.sequence	40.015	-105.271
550.L3S291.s.3.sequence	40.015	-105.271
550.L3S292.s.3.sequence	40.015	-105.271
550.L3S293.s.3.sequence	40.015	-105.271
550.L3S294.s.3.sequence	40.015	-105.271
550.L3S295.s.3.sequence	40.015	-105.271
550.L3S296.s.3.sequence	40.015	-105.271
550.L3S297.s.3.sequence	40.015	-105.271
550.L3S298.s.3.sequence	40.015	-105.271
550.L3S299.s.3.sequence	40.015	-105.271
550.L3S3.s.3.sequence	40.015	-105.271
550.L3S30.s.3.sequence	40.015	-105.271
550.L3S300.s.3.sequence	40.015	-105.271
550.L3S301.s.3.sequence	40.015	-105.271
550.L3S302.s.3.sequence	40.015	-105.271
550.L3S303.s.3.sequence	40.015	-105.271
550.L3S304.s.3.sequence	40.015	-105.271
550.L3S305.s.3.sequence	40.015	-105.271
550.L3S306.s.3.sequence	40.015	-105.271
550.L3S307.s.3.sequence	40.015	-105.271
550.L3S308.s.3.sequence	40.015	-105.271
550.L3S309.s.3.sequence	40.015	-105.271
550.L3S31.s.3.sequence	40.015	-105.271
550.L3S310.s.3.sequence	40.015	-105.271
550.L3S311.s.3.sequence	40.015	-105.271
550.L3S312.s.3.sequence	40.015	-105.271
550.L3S313.s.3.sequence	40.015	-105.271
550.L3S314.s.3.sequence	40.015	-105.271
550.L3S315.s.3.sequence	40.015	-105.271
550.L3S316.s.3.sequence	40.015	-105.271
550.L3S317.s.3.sequence	40.015	-105.271
550.L3S318.s.3.sequence	40.015	-105.271
550.L3S319.s.3.sequence	40.015	-105.271
550.L3S32.s.3.sequence	40.015	-105.271
550.L3S320.s.3.sequence	40.015	-105.271
550.L3S321.s.3.sequence	40.015	-105.271
550.L3S322.s.3.sequence	40.015	-105.271
550.L3S323.s.3.sequence	40.015	-105.271
550.L3S324.s.3.sequence	40.015	-105.271
550.L3S325.s.3.sequence	40.015	-105.271
550.L3S326.s.3.sequence	40.015	-105.271
550.L3S327.s.3.sequence	40.015	-105.271
550.L3S328.s.3.sequence	40.015	-105.271
550.L3S329.s.3.sequence	40.015	-105.271
550.L3S33.s.3.sequence	40.015	-105.271
550.L3S330.s.3.sequence	40.015	-105.271
550.L3S331.s.3.sequence	40.015	-105.271
550.L3S332.s.3.sequence	40.015	-105.271
550.L3S333.s.3.sequence	40.015	-105.271
550.L3S334.s.3.sequence	40.015	-105.271
550.L3S335.s.3.sequence	40.015	-105.271
550.L3S336.s.3.sequence	40.015	-105.271
550.L3S337.s.3.sequence	40.015	-105.271
550.L3S338.s.3.sequence	40.015	-105.271
550.L3S339.s.3.sequence	40.015	-105.271
550.L3S34.s.3.sequence	40.015	-105.271
550.L3S340.s.3.sequence	40.015	-105.271
550.L3S341.s.3.sequence	40.015	-105.271
550.L3S342.s.3.sequence	40.015	-105.271
550.L3S343.s.3.sequence	40.015	-105.271
550.L3S344.s.3.sequence	40.015	-105.271
550.L3S345.s.3.sequence	40.015	-105.271
550.L3S346.s.3.sequence	40.015	-105.271
550.L3S347.s.3.sequence	40.015	-105.271
550.L3S348.s.3.sequence	40.015	-105.271
550.L3S349.s.3.sequence	40.015	-105.271
550.L3S35.s.3.sequence	40.015	-105.271
550.L3S350.s.3.sequence	40.015	-105.271
550.L3S351.s.3.sequence	40.015	-105.271
550.L3S352.s.3.sequence	40.015	-105.271
550.L3S353.s.3.sequence	40.015	-105.271
550.L3S354.s.3.sequence	40.015	-105.271
550.L3S355.s.3.sequence	40.015	-105.271
550.L3S356.s.3.sequence	40.015	-105.271
550.L3S357.s.3.sequence	40.015	-105.271
550.L3S358.s.3.sequence	40.015	-105.271
550.L3S359.s.3.sequence	40.015	-105.271
550.L3S36.s.3.sequence	40.015	-105.271
550.L3S360.s.3.sequence	40.015	-105.271
550.L3S361.s.3.sequence	40.015	-105.271
550.L3S362.s.3.sequence	40.015	-105.271
550.L3S363.s.3.sequence	40.015	-105.271
550.L3S364.s.3.sequence	40.015	-105.271
550.L3S365.s.3.sequence	40.015	-105.271
550.L3S366.s.3.sequence	40.015	-105.271
550.L3S367.s.3.sequence	40.015	-105.271
550.L3S368.s.3.sequence	40.015	-105.271
550.L3S369.s.3.sequence	40.015	-105.271
550.L3S37.s.3.sequence	40.015	-105.271
550.L3S370.s.3.sequence	40.015	-105.271
550.L3S371.s.3.sequence	40.015	-105.271
550.L3S372.s.3.sequence	40.015	-105.271
550.L3S373.s.3.sequence	40.015	-105.271
550.L3S374.s.3.sequence	40.015	-105.271
550.L3S375.s.3.sequence	40.015	-105.271
550.L3S376.s.3.sequence	40.015	-105.271
550.L3S377.s.3.sequence	40.015	-105.271
550.L3S378.s.3.sequence	40.015	-105.271
550.L3S379.s.3.sequence	40.015	-105.271
550.L3S38.s.3.sequence	40.015	-105.271
550.L3S380.s.3.sequence	40.015	-105.271
550.L3S381.s.3.sequence	40.015	-105.271
550.L3S382.s.3.sequence	40.015	-105.271
550.L3S39.s.3.sequence	40.015	-105.271
550.L3S4.s.3.sequence	40.015	-105.271
550.L3S40.s.3.sequence	40.015	-105.271
550.L3S41.s.3.sequence	40.015	-105.271
550.L3S42.s.3.sequence	40.015	-105.271
550.L3S43.s.3.sequence	40.015	-105.271
550.L3S44.s.3.sequence	40.015	-105.271
550.L3S45.s.3.sequence	40.015	-105.271
550.L3S46.s.3.sequence	40.015	-105.271
550.L3S47.s.3.sequence	40.015	-105.271
550.L3S48.s.3.sequence	40.015	-105.271
550.L3S49.s.3.sequence	40.015	-105.271
550.L3S5.s.3.sequence	40.015	-105.271
550.L3S50.s.3.sequence	40.015	-105.271
550.L3S51.s.3.sequence	40.015	-105.271
550.L3S52.s.3.sequence	40.015	-105.271
550.L3S53.s.3.sequence	40.015	-105.271
550.L3S55.s.3.sequence	40.015	-105.271
550.L3S56.s.3.sequence	40.015	-105.271
550.L3S57.s.3.sequence	40.015	-105.271
550.L3S58.s.3.sequence	40.015	-105.271
550.L3S59.s.3.sequence	40.015	-105.271
550.L3S6.s.3.sequence	40.015	-105.271
550.L3S60.s.3.sequence	40.015	-105.271
550.L3S61.s.3.sequence	40.015	-105.271
550.L3S62.s.3.sequence	40.015	-105.271
550.L3S63.s.3.sequence	40.015	-105.271
550.L3S64.s.3.sequence	40.015	-105.271
550.L3S65.s.3.sequence	40.015	-105.271
550.L3S66.s.3.sequence	40.015	-105.271
550.L3S67.s.3.sequence	40.015	-105.271
550.L3S68.s.3.sequence	40.015	-105.271
550.L3S69.s.3.sequence	40.015	-105.271
550.L3S7.s.3.sequence	40.015	-105.271
550.L3S70.s.3.sequence	40.015	-105.271
550.L3S71.s.3.sequence	40.015	-105.271
550.L3S72.s.3.sequence	40.015	-105.271
550.L3S73.s.3.sequence	40.015	-105.271
550.L3S74.s.3.sequence	40.015	-105.271
550.L3S75.s.3.sequence	40.015	-105.271
550.L3S76.s.3.sequence	40.015	-105.271
550.L3S77.s.3.sequence	40.015	-105.271
550.L3S78.s.3.sequence	40.015	-105.271
550.L3S79.s.3.sequence	40.015	-105.271
550.L3S8.s.3.sequence	40.015	-105.271
550.L3S80.s.3.sequence	40.015	-105.271
550.L3S81.s.3.sequence	40.015	-105.271
550.L3S82.s.3.sequence	40.015	-105.271
550.L3S83.s.3.sequence	40.015	-105.271
550.L3S84.s.3.sequence	40.015	-105.271
550.L3S85.s.3.sequence	40.015	-105.271
550.L3S86.s.3.sequence	40.015	-105.271
550.L3S87.s.3.sequence	40.015	-105.271
550.L3S88.s.3.sequence	40.015	-105.271
550.L3S89.s.3.sequence	40.015	-105.271
550.L3S9.s.3.sequence	40.015	-105.271
550.L3S90.s.3.sequence	40.015	-105.271
550.L3S91.s.3.sequence	40.015	-105.271
550.L3S92.s.3.sequence	40.015	-105.271
550.L3S93.s.3.sequence	40.015	-105.271
550.L3S94.s.3.sequence	40.015	-105.271
550.L3S95.s.3.sequence	40.015	-105.271
550.L3S97.s.3.sequence	40.015	-105.271
550.L3S98.s.3.sequence	40.015	-105.271
550.L3S99.s.3.sequence	40.015	-105.271
550.L4S1.s.4.sequence	40.015	-105.271
550.L4S10.s.4.sequence	40.015	-105.271
550.L4S100.s.4.sequence	40.015	-105.271
550.L4S101.s.4.sequence	40.015	-105.271
550.L4S102.s.4.sequence	40.015	-105.271
550.L4S103.s.4.sequence	40.015	-105.271
550.L4S104.s.4.sequence	40.015	-105.271
550.L4S105.s.4.sequence	40.015	-105.271
550.L4S106.s.4.sequence	40.015	-105.271
550.L4S107.s.4.sequence	40.015	-105.271
550.L4S108.s.4.sequence	40.015	-105.271
550.L4S109.s.4.sequence	40.015	-105.271
550.L4S11.s.4.sequence	40.015	-105.271
550.L4S110.s.4.sequence	40.015	-105.271
550.L4S111.s.4.sequence	40.015	-105.271
550.L4S112.s.4.sequence	40.015	-105.271
550.L4S113.s.4.sequence	40.015	-105.271
550.L4S114.s.4.sequence	40.015	-105.271
550.L4S115.s.4.sequence	40.015	-105.271
550.L4S116.s.4.sequence	40.015	-105.271
550.L4S117.s.4.sequence	40.015	-105.271
550.L4S118.s.4.sequence	40.015	-105.271
550.L4S119.s.4.sequence	40.015	-105.271
550.L4S12.s.4.sequence	40.015	-105.271
